,leage,game,view,length,real_time,duration,chat
100090,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:35,22003.082000000002,monkaHmm COPY monkaHmm THIS monkaHmm HMM monkaHmm TO HELP monkaHmm MMM monkaHmmmonkaHmm COPY monkaHmm THIS monkaHmm HMM monkaHmm TO HELP monkaHmm MMM monkaHmm
100091,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:35,22003.119,MMM BlessRNG
100092,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:35,22003.193,NA HeyGuys
100093,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:35,22003.214,4Head
100094,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:35,22003.22,MRFLAMERKID LULW
100095,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:35,22003.27,4Head
100096,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:36,22003.307999999997,MMM BlessRNG
100097,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:36,22003.415,4Head
100098,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:36,22003.495,4Head
100099,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:36,22003.592999999997,CLOWN FIESTA
100100,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:36,22004.106,LUL
100101,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:36,22004.177000000003,4Head
100102,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:36,22004.248,4Head Clap
100103,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:36,22004.283,LULW
100104,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:37,22004.347,BYE NA HeyGuys BYE NA HeyGuys BYE NA HeyGuys BYE NA HeyGuys BYE NA HeyGuys BYE NA HeyGuys BYE NA HeyGuys BYE NA HeyGuys BYE NA HeyGuys BYE NA HeyGuys BYE NA HeyGuys BYE NA HeyGuys BYE NA HeyGuys BYE NA HeyGuys
100105,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:37,22004.375,LULW
100106,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:37,22004.421000000002,LUL
100107,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:37,22004.452999999998,LUL
100108,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:37,22004.507999999998,4Head
100109,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:37,22004.542999999998,Bye Na
100110,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:37,22004.552000000003,LULW
100111,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:37,22004.685,LULW
100112,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:37,22004.744,LIRA -_-
100113,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:37,22004.859,POST monkaHmm THIS monkaHmm HMM monkaHmm TO monkaHmm HELP monkaHmm THE MMM monkaHmm
100114,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:37,22004.944,Australians all let us rejoice For we are young and free We've golden soil and wealth for toil Our home is girt by sea Our land abounds in nature's gifts Of beauty rich and rare In history's page let every stage Advance Australia fairs
100115,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:37,22005.154,HAHAHAHAHAHA
100116,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:37,22005.179,4Head
100117,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:38,22005.447,BlessRNG
100118,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:38,22005.464,monkaHmm COPY monkaHmm THIS monkaHmm HMM monkaHmm TO monkaHmm HELP monkaHmm MMM monkaHmm
100119,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:38,22005.6,Kappa
100120,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:38,22005.605,Australians all let us rejoice For we are young and free We've golden soil and wealth for toil Our home is girt by sea Our land abounds in nature's gifts Of beauty rich and rare In history's page let every stage Advance Australia fair
100121,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:38,22005.611,EU 🤝 OCE BlessRNG
100122,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:38,22005.869,4Head
100123,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:38,22005.888,AAHAHAHHAHAH
100124,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:38,22005.891,4Head NA
100125,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:38,22006.058999999997,LUL
100126,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:38,22006.22,Clap
100127,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:38,22006.289,POST monkaHmm THIS monkaHmm HMM monkaHmm TO monkaHmm HELP monkaHmm THE MMM monkaHmm
100128,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:39,22006.421000000002,monkaHmm MMMMMMMMM
100129,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:39,22006.527000000002,4Head
100130,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:39,22006.805,monkaW
100131,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:39,22006.838,AUDIENCE LAUGHING LOL
100132,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:39,22007.139,LULW LAUGHING
100133,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:39,22007.255,How can Lira see?
100134,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:39,22007.271,4Head
100135,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:39,22007.272999999997,HUNINSTALL demonzLul I SMASH FNATIC AND SKT demonzLul HUNINSTALL demonzLul HUNINSTALL demonzLul I SMASH FNATIC AND SKT demonzLul HUNINSTALL demonzLul
100136,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:40,22007.384,GO BACK TO YOUR QUOKKAS AUSTRALIA
100137,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:40,22007.417,4Head
100138,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:40,22007.422000000002,LUL
100139,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:40,22007.482999999997,3 ASIANS NOT ENOUGH TO CARRY NA WEIGHT LUL
100140,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:40,22007.487999999998,4Head 4Head 4Head 4Head
100141,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:40,22007.531000000003,4Head
100142,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:40,22007.592,4Head
100143,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:40,22007.618,haHAA
100144,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:40,22007.655,LULW
100145,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:40,22007.787999999997,LUL
100146,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:40,22007.804,"Australians all let us rejoice For we are young and free We’ve golden soil and wealth for toil, Our home is girt by sea Our land abounds in nature’s gifts Of beauty, rich and rare In history’s page let every stage Advance Australia fair"
100147,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:41,22008.606,BYE NA LUL
100148,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:41,22008.609,haHAA
100149,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:41,22008.977000000003,LULW LAUGHING
100150,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:41,22009.016,4Head
100151,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:41,22009.226000000002,k
100152,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:41,22009.237,4Head
100153,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:41,22009.259,LEST GO MMMMMMM
100154,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:42,22009.369,4Head
100155,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:42,22009.397999999997,NA LULW
100156,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:42,22009.464,4Head
100157,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:42,22009.494,: monkaHmm COPY monkaHmm THIS monkaHmm HMM monkaHmm TO monkaHmm HELP monkaHmm MMM monkaHmm
100158,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:42,22009.88,LUL
100159,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:42,22010.036,??
100160,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:42,22010.068,4Head
100161,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:43,22010.334,HAHAHAHA
100162,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:43,22010.532000000003,monkaHmm COPY monkaHmm THIS monkaHmm HMM monkaHmm TO monkaHmm HELP monkaHmm MMM monkaHmm
100163,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:43,22010.839,NA GO HOME LUL
100164,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:43,22010.966,monkaHmm
100165,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:43,22010.967,MMM BlessRNG
100166,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:43,22010.972,4Head
100167,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:43,22011.121,NA 4Head
100168,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:44,22011.446,4Head
100169,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:44,22011.622000000003,4Head
100170,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:44,22011.789,NA LUL
100171,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:44,22012.022999999997,tashvsDisappoint tashvsDisappoint tashvsDisappoint tashvsDisappoint tashvsDisappoint tashvsDisappoint tashvsDisappoint
100172,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:44,22012.093999999997,COPY monkaHmm THIS monkaHmm HMM monkaHmm TO monkaHmm HELP monkaHmm MMM
100173,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:44,22012.101000000002,BYE NA
100174,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:44,22012.12,AUDIENCE LULW
100175,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:44,22012.138,4Head Clap
100176,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:45,22012.365,4Head
100177,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:45,22012.506,4Head
100178,Play-In Groups Day 3 | 2019 World Championship,League of Legends,68772,34956,2019-10-04 23:54:45,22012.592999999997,NA 1-3 BlessRNG NA 1-3 BlessRNG NA 1-3 BlessRNG NA 1-3 BlessRNG NA 1-3 BlessRNG NA 1-3 BlessRNG NA 1-3
