,leage,game,view,length,real_time,duration,chat
106036,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:47,17550.064,3-1
106037,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:48,17550.366,ratirlMangoS IT ratirlMangoS TAKES ratirlMangoS MORE ratirlMangoS THAN ratirlMangoS ONE ratirlMangoS MANGO ratirlMangoS TO ratirlMangoS TANGO ratirlMangoS
106038,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:48,17550.707,Hashinshin LUL
106039,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:48,17550.773,NA PepeLaugh
106040,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:48,17550.786,2? 😂
106041,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:48,17550.811999999998,rooAYAYA rooAYAYA rooAYAYA
106042,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:48,17551.216,2? 2? 2?
106043,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:49,17551.506999999998,payoOfc payoAc payoAc payoAc payoAc
106044,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:49,17551.506999999998,F
106045,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:49,17552.046000000002,AVATAARTROX
106046,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:49,17552.093999999997,FREE HONG KONG
106047,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:49,17552.238999999998,3-2
106048,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:49,17552.242,reverse sweep
106049,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:50,17552.385,ig win gg
106050,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:50,17552.405,2-3 EZ Clap
106051,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:50,17552.973,SWORD NEEEDS TO STEP UP
106052,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:50,17553.124,2? 😂
106053,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:50,17553.174,LETS GO NA
106054,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:51,17553.523999999998,ratirlMangoS IT ratirlMangoS TAKES ratirlMangoS MORE ratirlMangoS THAN ratirlMangoS ONE ratirlMangoS MANGO ratirlMangoS TO ratirlMangoS TANGO ratirlMangoS .
106055,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:51,17553.793999999998,2?
106056,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:51,17553.95,2-2
106057,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:51,17553.991,3-1
106058,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:51,17554.026,Crowd Pog
106059,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:51,17554.054,31 31
106060,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:51,17554.272,monkaW
106061,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:51,17554.273999999998,ratirlMangoS IT ratirlMangoS TAKES ratirlMangoS MORE ratirlMangoS THAN ratirlMangoS ONE ratirlMangoS MANGO ratirlMangoS TO ratirlMangoS TANGO
106062,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:52,17554.304,3-2 inc
106063,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:52,17554.439,2 ?
106064,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:52,17554.521,3-1
106065,Worlds 2019 Quarterfinals Day 1,League of Legends,102076,34210,2019-10-26 22:14:52,17554.645,2?
