,leage,game,view,length,real_time,duration,chat
80343,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:27,10164.106,Free Hong Kong PepeLaugh The Tiananmen Square protests of 1989 PepeLaugh Human Rights PepeLaugh Democratization PepeLaugh Taiwan PepeLaugh Free Tibet PepeLaugh Dalai Lama PepeLaugh The Xinjiang Uyghur Autonomous Region PepeLaugh Winnie the Pooh
80344,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:28,10164.314,RNG NEEDS TO BEAT CHINA FOR HONG KONG!! FREE HONG KONG
80345,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:28,10164.392,-_____________
80346,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:28,10164.402,FREE HONG KONG
80347,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:28,10164.44,Free Hong Kong Pog The Tiananmen Square protests of 1989 Pog Human Rights Pog Democratization Pog Taiwan Pog Free Tibet Pog Dalai Lama Pog The Xinjiang Uyghur Autonomous Region Pog Winnie the Pooh
80348,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:28,10164.466,shut this btch up
80349,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:28,10164.653,-_-
80350,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:28,10164.698,MrDestructoid ==============C TriHard
80351,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:28,10164.896,MingLee MingLee MingLee MingLee MingLee MingLee MingLee MingLee MingLee
80352,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:28,10164.931999999999,-_-
80353,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:28,10165.07,***
80354,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:28,10165.076,LIRA LMAOOOOOOO
80355,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:28,10165.125,N A OMEGALUL
80356,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:29,10165.405999999999,Save the Uygiurs
80357,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:29,10165.458,I think RNG lost draft TBH
80358,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:29,10165.483,MrDestructoid ============c pepeD
80359,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:29,10165.609,When does TSM play?
80360,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:29,10165.658000000001,TAIWAN #1 TAIWAN #1
80361,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:29,10165.686,UWU.
80362,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:29,10165.697,you know what really needs to be free? pantheon Kappa
80363,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:29,10165.78,INVADE Pofg
80364,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:29,10165.79,free Scotland
80365,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:29,10165.940999999999,monkaW
80366,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:29,10166.0,Kayle isnt a champ in the early
80367,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:29,10166.065,Free Hong Kong PepeLaugh The Tiananmen Square protests of 1989 PepeLaugh Human Rights PepeLaugh Democratization PepeLaugh Taiwan PepeLaugh Free Tibet PepeLaugh Dalai Lama PepeLaugh The Xinjiang Uyghur Autonomous Region PepeLaugh Winnie the Pooh
80368,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:29,10166.069,monkaW
80369,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:29,10166.115,SwiftRage FREE HONG KONG
80370,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:29,10166.185,"TSM, aka ""Tribe of Silver Monkeys,"" is a team in Riot Games' Minor League that is often ridiculed for being washed-up and having an owner that looks like Wukong. It is specifically known for its obnoxious fanbase and mind-numbing throws. EleGiggle 8"
80371,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:30,10166.348,-_-
80372,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:30,10166.368,MrDestructoid ====================C
80373,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:30,10166.449,TANNER TIME monkaW 👉 🕐
80374,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:30,10166.629,Pepega C=====c=====
80375,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:30,10166.642,lira
80376,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:30,10166.651,damoTAN damoNER damoTIME
80377,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:30,10166.701,- _ -
80378,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:30,10166.786,NA TEAM LUL
80379,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:30,10166.806,FREE HONG KONG
80380,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:34,10171.055,monkaW
80381,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:34,10171.169,ITS TANNER TIME
80382,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:35,10171.31,FREE HONG KONG BloodTrail FREE HONG KONG BloodTrail FREE HONG KONG BloodTrail FREE HONG KONG BloodTrail FREE HONG KONG
80383,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:35,10171.314,Pog
80384,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:35,10171.503,xqcP
80385,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:35,10171.532,TANNER TIME
80386,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:35,10171.752,let's goooo
80387,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-12 22:32:35,10171.78,Fight for Freedom! Stand with Hong Kong!
