,leage,game,view,length,real_time,duration,chat
43000,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:05,9163.303,FREE HONG KONG SwiftRage SwiftRage SwiftRage
43001,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:05,9163.48,M1SSION IMPOSSIBLE
43002,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:05,9163.492,HotPokket
43003,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:05,9163.569,FREE HONG KONG
43004,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:05,9163.88,Golden Kappa Check Kappa Golden Kappa Check Kappa Golden Kappa Check Kappa Golden Kappa Check Kappa Golden Kappa Check Kappa
43005,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:05,9163.902,CHAT PLS
43006,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:05,9164.205,COACH KappaPride KappaPride KappaPride
43007,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:05,9164.226,FREE HONG KONG
43008,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:05,9164.232,TAIWAN NUMBA WAN
43009,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:06,9164.3,FREE HONG KONG
43010,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:06,9164.474,FREE HONG KONG 💗 FREE HONG KONG 💗 FREE HONG KONG 💗 FREE HONG KONG 💗
43011,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:06,9164.52,free hong kong
43012,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:06,9164.758,G4 UMA JAN monkaW
43013,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:06,9164.78,crash looks like faker a bit
43014,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:06,9165.071,It’s time Hol FBCatch
43015,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:07,9165.597,CORKI ResidentSleeper
43016,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:08,9166.343,free hong kong
43017,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:08,9166.608,HKA not PART OF LPL LUL
43018,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:08,9166.961,FREE HONG KONGG
43019,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:08,9167.056999999999,FREE HONK KONG
43020,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:09,9167.943000000001,FREE HONG KONG BloodTrail
43021,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:10,9168.573,FREE HONGKONG
43022,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:10,9168.74,FREE HONG KONG
43023,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:10,9168.792,CORKI AP PASSIVE IRON CHAT
43024,Worlds 2019 Play-In Groups Day 2,League of Legends,52674,26420,2019-10-03 21:16:10,9169.235999999999,xqcP
