,leage,game,view,length,real_time,duration,chat
92485,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:24,16211.406,JD BloodTrail JD BloodTrail JD BloodTrail JD BloodTrail JD BloodTrail JD BloodTrail JD BloodTrail JD BloodTrail JD BloodTrail JD BloodTrail JD BloodTrail
92486,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:24,16211.426000000001,"@NA_0_2_VS_EU_WORLDS_2019, @NA_0_2_VS_EU_WORLDS_2019 @NA_0_2_VS_EU_WORLDS_2019 @NA_1ST_PLACE_AT_AIRPORT @NA_0_2_VS_EU_WORLDS_2019 @NA_WHY_SO_QUIET_4Head @NA_1ST_PLACE_AT_AIRPORT @NA_0_2_VS_EU_WORLDS_2019 @NA_0_2_VS_EU_WORLDS_2019"
92487,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:24,16211.697,rescSipZ rescSipZ rescSipZ rescSipZ rescSipZ
92488,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:24,16212.035,pepeD pepeD
92489,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:25,16212.813999999998,@NA_1ST_PLACE_AT_AIRPORT LULW @NA_1ST_PLACE_AT_AIRPORT LULW @NA_1ST_PLACE_AT_AIRPORT LULW @NA_1ST_PLACE_AT_AIRPORT LULW @NA_1ST_PLACE_AT_AIRPORT LULW
92490,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:25,16213.232,TSM
92491,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:26,16214.243,@NA_1ST_PLACE_AT_AIRPORT LUL @NA_1ST_PLACE_AT_AIRPORT LUL @NA_1ST_PLACE_AT_AIRPORT LUL @NA_1ST_PLACE_AT_AIRPORT LUL @NA_1ST_PLACE_AT_AIRPORT LUL
92492,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:28,16215.376,LET'S GO JT！LET'S GO JT！LET'S GO JT！LET'S GO JT！LET'S GO JT！
92493,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:28,16215.716999999999,PAPA AND ATLUS <3
92494,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:28,16216.072,@NA_WHY_SO_QUIET_4Head
92495,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:28,16216.149,SourPls
92496,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:29,16216.543,PogU
92497,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:29,16216.621000000001,"@NA_0_2_VS_EU_WORLDS_2019, @NA_0_2_VS_EU_WORLDS_2019 @NA_0_2_VS_EU_WORLDS_2019 @NA_1ST_PLACE_AT_AIRPORT @NA_0_2_VS_EU_WORLDS_2019 @NA_WHY_SO_QUIET_4Head @NA_1ST_PLACE_AT_AIRPORT @NA_0_2_VS_EU_WORLDS_2019 @NA_0_2_VS_EU_WORLDS_2019"
92498,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:29,16216.696000000002,PEPEGA CHAAAAAAAAAARGEEE !!!!!!!! PEPEGA CHAAAAAAAAAARGEEE !!!!!!!!
92499,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:29,16216.957,Pogu
92500,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:30,16217.681999999999,EU TRASH
92501,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:30,16217.953000000001,Gotta love Riot casters
92502,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:31,16218.381000000001,KARTHUS PogU
92503,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:31,16218.712,EU PRODUCTION POG
92504,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 01:00:31,16218.742,SHARP ????
