,leage,game,view,length,real_time,duration,chat
34720,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:31,9412.113000000001,EU why You HEFF to be mad? SSSsss EU why You HEFF to be mad? SSSsss EU why You HEFF to be mad? SSSsss EU why You HEFF to be mad? SSSsss EU why You HEFF to be mad? SSSsss
34721,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:31,9412.204,Hey all
34722,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:32,9412.505,tsm
34723,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:32,9412.746,monkaW
34724,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:32,9412.775,asian vs white people?
34725,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:32,9413.18,LETS GO EU
34726,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:33,9414.079,KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE’S KomodoHype BACK KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE’S KomodoHype BACK
34727,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:33,9414.109,KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE’S KomodoHype BACK KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE’S KomodoHype BACK
34728,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:34,9414.546999999999,BYE WEST HeyGuys BYE WEST HeyGuys BYE WEST HeyGuys
34729,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:34,9414.690999999999,KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE’S KomodoHype BACK KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE’S KomodoHype BACK
34730,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:34,9415.042,MingLee MingLee MingLee MingLee
34731,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:34,9415.112,COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE'S KomodoHype BACK KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE'S KomodoHype BACK
34732,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:34,9415.249,TehFluffehCake: RPGPhatLoot Twitch PrimeTheNerdSupr
34733,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:35,9415.615,KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE’S KomodoHype BACK KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE’S KomodoHype BACK
34734,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:35,9415.775,vladixo123: KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE’S KomodoHype BACK KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE’S KomodoHype BACK
34735,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:35,9416.284,WutFace AUDIO
34736,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:36,9416.651,floodzDab
34737,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:36,9417.237,KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE’S KomodoHype BACK KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE’S KomodoHype BACK
34738,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:37,9417.353000000001,fofo looks hella mad
34739,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:37,9417.405,that's the worst copy i have ever read
34740,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:37,9417.489,LETS GO DUKE !!
34741,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:37,9417.971,WutFace WutFace WutFace
34742,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:37,9418.005,KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE’S KomodoHype BACK KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE’S KomodoHype BACK
34743,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:37,9418.018,TwitchSings We are family VoteNay
34744,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:37,9418.108,audio sucks
34745,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:37,9418.193000000001,KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE’S KomodoHype BACK KomodoHype COPY KomodoHype THIS KomodoHype SNEK KomodoHype TO KomodoHype HAVE KomodoHype SPLYCE’S KomodoHype BACK
34746,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:05:37,9418.207,and the u have all the broken champs in the other side
