,leage,game,view,length,real_time,duration,chat
50082,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:04,12625.036,Volibear is gonna carry.
50083,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:04,12625.044,?????
50084,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:04,12625.056,LUL ?
50085,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:04,12625.108999999999,LUL
50086,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:04,12625.205,LULW
50087,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:04,12625.229,LEAKED LULW
50088,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:05,12625.326000000001,4Head
50089,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:05,12625.351,LUL
50090,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:05,12625.39,:D
50091,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:05,12625.436000000002,4Head
50092,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:05,12625.446000000002,heh
50093,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:05,12625.463,4Head HE
50094,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:05,12625.548,4Head
50095,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:05,12625.741000000002,4Head
50096,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:05,12625.841999999999,KEKW
50097,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:05,12626.034,4Head
50098,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:05,12626.058,4Head
50099,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:05,12626.163,4Head
50100,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:07,12627.412,huh
50101,Worlds 2019 Groups Day 5,League of Legends,59659,29316,2019-10-17 23:59:07,12627.463,haHAA
