,leage,game,view,length,real_time,duration,chat
86593,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:31,16795.157,D:
86594,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:31,16795.178,LULW
86595,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:32,16795.3,@mantik3 lol haha xdd
86596,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:32,16795.491,monkaW
86597,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:32,16795.615,Since when is it live
86598,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:32,16795.702,ratirlMangoS ratirlMangoS ratirlMangoS ratirlMangoS ratirlMangoS ratirlMangoS ratirlMangoS ratirlMangoS ratirlMangoS ratirlMangoS ratirlMangoS ratirlMangoS ratirlMangoS
86599,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:32,16795.971999999998,BUY MR GG
86600,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:32,16796.284,No IG won over Damwon
86601,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:33,16796.388,"NA = ""Not Advancing"""
86602,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:33,16796.604,TSM TSM TSM TSM
86603,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:33,16797.181,monkaW
86604,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:34,16797.459,monkaW
86605,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:34,16797.575,: EU QUIET? LULW 3 TEAMS IN QUARTERS LULW HOW'S IT LOOKING FOR YOU NA? LULW EU QUIET? LULW 3 TEAMS IN QUARTERS LULW HOW'S IT LOOKING FOR YOU NA?
86606,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:34,16797.6,monkaW
86607,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:34,16798.069,LETS GO DAMWON
86608,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:34,16798.234,"are all NA fanboys blind as bats, we have 3 teams into the quarters, where yr 3 teams are all going home LUL"
86609,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:35,16798.581000000002,LPL GG
86610,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:35,16799.096,SO EASY IG
86611,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:35,16799.128,TriHard MY MAN
86612,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:36,16799.414,"EU, G2-18 is your best team LULW EU IS DOOMED LULW"
86613,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 00:00:36,16799.568,Syndra bot Pog
