,leage,game,view,length,real_time,duration,chat
114307,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:42,20271.139,pepeD
114308,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:42,20271.165,WHY IS KOREAN STREAM 1 MINUTE AHEAD DansGame
114309,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:42,20271.284,ANY PUMPERS?
114310,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:43,20271.369,pepeD
114311,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:43,20271.631,C9 :)
114312,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:43,20271.665,LUL NA best team LUL no NA players LUL
114313,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:43,20271.718999999997,free hong kong
114314,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:43,20271.999,FREE WUKONG
114315,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:43,20272.166,Kareem is a clwon
114316,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:44,20272.858,hola
114317,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:44,20273.067,pepeD
114318,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:44,20273.256,FREE KING KONG KomodoHype
114319,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:45,20273.585,pepeD THIS MUSIC THO pepeD THIS MUSIC THO pepeD THIS MUSIC THO
114320,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:45,20273.593,SourPlqs
114321,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:45,20273.953999999998,FREE HONG KONG SMOrc FREE HONG KONG SMOrc
114322,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:45,20274.058999999997,FREE HONG KONG!!!!
114323,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:45,20274.22,Kreygasm pannarPLAY
114324,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:46,20274.397,g2 waiting room LUL g2 waiting room LUL g2 waiting room LUL g2 waiting room LUL g2 waiting room LUL
114325,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:46,20274.418,POLSKA GUROM BloodTrail POLSKA GUROM BloodTrail POLSKA GUROM BloodTrail
114326,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:46,20274.513,FREE H0NG K0NG HeyGuys RAISE YOUR DONG HeyGuys FREE HONG K0NG HeyGuys RAlSE YOUR DONG HeyGuys FREE HONG KONG
114327,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:46,20274.518,Who won?
114328,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:46,20274.994,G2 vs CLOWN 9 BegWan West meets West BegWan
114329,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:46,20275.183999999997,????
114330,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:46,20275.193,pepeD SourPls pepeD SourPls pepeD SourPls pepeD SourPls pepeD SourPls
114331,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:46,20275.256999999998,FREE HONG KONG
114332,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:47,20275.735,FREE WILLY!
114333,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:47,20275.878,FREE HONG KONG
114334,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:48,20276.381999999998,FREE HONG KONG
114335,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:48,20276.631,GROUP D monkaHmm
114336,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:49,20277.464,AYAYA
114337,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:49,20277.881,0
114338,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:49,20278.203999999998,FREE HONG KONG!!!!!!!!!!!!!!!!!!! BibleThump
114339,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:50,20278.351000000002, WeirdChamp  WeirdChamp
114340,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:50,20278.362,@artress pepeD Group D pepeD stands pepeD no pepeD chance pepeD when pepeD we pepeD DANCE
114341,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:50,20279.052,HONGKONG PART CN PRESENT & FUTURE
114342,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:51,20279.425,Free honk kong
114343,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:51,20279.702,FREE HONG KONG
114344,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:51,20280.272,FREE HK AYAYA AYAYA AYAYA AYAYA
114345,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:51,20280.292,13 percent and 50 percent
114346,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:52,20280.542,FREE HONG KONG
114347,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:52,20280.735,delete my message? freedom of speech is just a joke
114348,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:52,20281.078999999998,FREE HONG KONG papaoFe
114349,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:52,20281.217,PoleDoge PoleDoge PoleDoge
114350,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:52,20281.231,I am your superior @skylinex
114351,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:53,20281.582,FREE HONG KONG
114352,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:53,20281.87,GOLDEN Kappa KAPPA Kappa CHECK Kappa
114353,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:53,20281.916,uhnTang ANY uhnTang TANG uhnTang GANGS uhnTang
114354,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:53,20281.981,FACK HONG KONG AND THEIR FREEDOM
114355,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:53,20282.066000000003,FREE CALIFORNIAA
114356,Worlds 2019 Groups Day 3,League of Legends,94585,27858,2019-10-15 02:08:54,20282.918999999998,FREE HONG KONG
