,leage,game,view,length,real_time,duration,chat
135303,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:10,20106.096,JD pepeD JD pepeD JD pepeD JD pepeD JD pepeD JD pepeD JD pepeD JD pepeD JD pepeD JD pepeD JD pepeD JD pepeD JD pepeD
135304,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:10,20106.106,COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2 BrainSlug BrainSlug COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2
135305,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:11,20106.484,COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2 BrainSlug BrainSlug COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2
135306,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:11,20106.581000000002,I WUNDER HOW FAST HE WILL LOSE
135307,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:11,20106.64,AYAYA AYAYA AYAYA AYAYA AYAYA
135308,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:11,20106.933,LUL
135309,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:11,20106.955,promisq PogU
135310,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:11,20107.088,COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2 BrainSlug
135311,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:11,20107.177,COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2 BrainSlug BrainSlug COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2
135312,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:12,20107.31,BrainSlug COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2 BrainSlug BrainSlug COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2 BrainSlug
135313,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:12,20107.436999999998,G 2-3 LUL
135314,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:12,20107.622,COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2 BrainSlug BrainSlug COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2
135315,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:12,20107.668999999998,DWG WIN
135316,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:12,20107.683,COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2 BrainSlug BrainSlug COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2
135317,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:12,20107.695,ratirlFlower COPY ratirlFlower THIS ratirlFlower FLOWER ratirlFlower TO ratirlFlower GIVE ratirlFlower G2 ratirlFlower POWER ratirlFlower
135318,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:12,20107.718,HYPE
135319,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:12,20107.789,COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2 BrainSlug BrainSlug COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2
135320,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:12,20107.828,haHAA
135321,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:12,20107.879,COPY BrainSlug THISS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2 BrainSlug
135322,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:12,20107.909,Who won the previous match? SKT?
135323,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:12,20108.028000000002,BrainSlug COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2 BrainSlug COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2 BrainSlug
135324,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:12,20108.192,Pog
135325,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:13,20108.305,monkaW
135326,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:13,20108.36,POLSKA GUROM BloodTrail POLSKA GUROM BloodTrail POLSKA GUROM BloodTrail POLSKA GUROM BloodTrail
135327,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:13,20108.548,PROMISQ Pog
135328,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:13,20108.587,ratirlFlower COPY ratirlFlower THIS ratirlFlower FLOWER ratirlFlower TO ratirlFlower GIVE ratirlFlower G2 ratirlFlower POWER ratirlFlower
135329,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:13,20108.744,Free Hong Kong
135330,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:13,20108.782,ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper
135331,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:13,20108.808999999997,COPY ratirlFlower THIS ratirlFlower FLOWER ratirlFlower TO ratirlFlower GIVE ratirlFlower G2 ratirlFlower POWER ratirlFlower
135332,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:13,20108.849,PROMISQ
135333,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:13,20108.985,QUINNNNNNNNNNNNNNN
135334,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:13,20109.042,let's gooooooo
135335,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:13,20109.127,pepeD pepeD
135336,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-27 23:58:13,20109.148999999998,POGGERS G2
