,leage,game,view,length,real_time,duration,chat
34842,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:28,6739.009,TSM TSM TSM TSM TSM TSM TSM TSMTSM TSM TSM TSM TSM TSM TSM TSM
34843,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:28,6739.076,monkaW
34844,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:31,6741.325,!commands
34845,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:31,6741.358,LETS GO SKT <3 <3 <3
34846,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:31,6741.382,let's gooo Pog
34847,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:31,6741.383000000001,monkaW
34848,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:31,6741.398,G2 will win
34849,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:31,6741.433000000001,when is na playing?
34850,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:31,6741.44,monkaW
34851,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:31,6741.479,@turbonic9 You can find the command list over at https://moo.bot/r/commands#riotgames
34852,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:31,6741.488,EZ
34853,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:31,6741.491999999999,Poggers
34854,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:31,6741.491999999999,"G"""
34855,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:31,6741.518,SKT
34856,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:31,6741.545999999999,S K T
34857,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:31,6741.566999999999,COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2 BrainSlug BrainSlug COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2
34858,Worlds 2019 Quarterfinals Day 2: SK Telecom T1 vs. G2 Esports,League of Legends,137254,21246,2019-11-03 20:16:31,6741.58,TTours
