,leage,game,view,length,real_time,duration,chat
191682,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:45,27281.085,DWG TAKE MY ENERGY
191683,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:45,27281.221,YORICK WUNDER
191684,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:46,27281.341,PLgurom
191685,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:46,27281.354,g2-1
191686,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:46,27281.543999999998,COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2 COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2
191687,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:46,27281.65,M O E = N A T R A S H LULW M O E = N A T R A S H LULW #
191688,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:46,27281.68,WutFace
191689,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:46,27281.756,YORICK Pog
191690,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:46,27281.821,corki is mostly ap bronze chat
191691,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:46,27281.922000000002,DODGE
191692,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:46,27282.135,Clap Clap Clap
191693,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:47,27282.487999999998,damoTAN damoNER damoTIME damoTAN damoNER damoTIME
191694,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:47,27282.521,: WHEN DOES NA PLAY PepeLaugh OH NO NO NO PepeLaugh WHEN DOES NA PLAY PepeLaugh OH NO NO NO PepeLaugh WHEN DOES NA PLAY PepeLaugh OH NO NO NO PepeLaugh WHEN DOES NA PLAY PepeLaugh OH NO NO NO
191695,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:47,27282.536,monkaS
191696,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:47,27282.595,lul
191697,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:47,27282.699,SOMEONE DODGE ITS MY PROMOS
191698,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:47,27282.746,G2 IS SCREWED
191699,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:48,27283.328999999998,HeyGuys
191700,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:48,27283.543999999998,forsenE
191701,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:48,27283.596,TriHardd 7
191702,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:48,27283.61,fggg
191703,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:48,27283.653,yorrick
191704,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:48,27284.061,BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys .
191705,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:48,27284.188,LUL G2 LUL G2 LUL
191706,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:49,27284.322999999997,BrainSlug COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2 BrainSlug BrainSlug COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2.
191707,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:49,27284.379,BrainSlug COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2 BrainSlug BrainSlug COPY BrainSlug THIS BrainSlug GOO BrainSlug TO BrainSlug HELP BrainSlug G2
191708,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:49,27284.462000000003,IRON CHAT LULW
191709,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:49,27284.645,WutFace
191710,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:49,27284.789,This looks like it's gonna be a fun game
191711,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:49,27284.842,WE WILL SEE SOON ENOUGH MY FRIENDS WE WILL SEE SOON ENOUGH MY FRIENDS WE WILL SEE SOON ENOUGH
191712,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:49,27284.904,Dodge KEKW
191713,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:49,27284.909,BYE KR HeyGuys BYE KR HeyGuys BYE KR HeyGuys BYE KR HeyGuys BYE KR HeyGuys BYE KR HeyGuys BYE KR HeyGuys BYE KR HeyGuys BYE KR HeyGuys BYE KR HeyGuys
191714,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:49,27284.951,CORKI = MAGIC DAMAGE??????
191715,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:49,27285.002999999997,@aQuQu gucio3
191716,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:49,27285.07,Clap
191717,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:49,27285.076,ggggggggg2
191718,Worlds 2019 Quarterfinals Day 2,League of Legends,112409,33886,2019-10-28 01:57:49,27285.28,OH NO NO NO
