,leage,game,view,length,real_time,duration,chat
149748,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:02,24290.015,Braum PogU
149749,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:02,24290.139,Why does everyone keep saying “free hong kong” its a little annoying
149750,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:02,24290.201,Clap
149751,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:02,24290.205,typowy jankosik
149752,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:03,24290.493,NA sit tight and watch the pros play KKona
149753,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:03,24290.75,Pog
149754,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:03,24290.798,JD
149755,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:03,24290.812,lul
149756,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:03,24290.822,<3 Best what <3 ?
149757,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:03,24290.854,🧐
149758,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:03,24290.987,FREE HONG KONG
149759,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:03,24291.027000000002,JANK OMEGALUL S
149760,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:03,24291.124,Jankos BEST BRAUM
149761,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:03,24291.139,JANKOS BRAUM Pog
149762,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:03,24291.267000000003,FREE HONG KONG
149763,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:03,24291.276,JANKOG BRAUM POG POG POG
149764,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:04,24291.317000000003,G2!
149765,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:04,24291.567000000003,JANK OmegaLUL OS
149766,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:04,24291.742000000002,KEKW
149767,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:04,24291.827999999998,midbMald
149768,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:04,24291.991,PogU
149769,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:04,24292.039,GO G2
149770,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:04,24292.237,JD BloodTrail JD BloodTrail JD BloodTrail JD BloodTrail JD BloodTrail
149771,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:05,24292.311,i stand with the democratic people of hong kong against the fascist state of china .
149772,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:05,24292.44,TRUE haHAA
149773,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:05,24292.466,G2 POG
149774,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:05,24292.612,BloodTrail JD BloodTrail JD BloodTrail JD BloodTrail JD BloodTrail JD BloodTrail JD BloodTrail JD BloodTrail JD
149775,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:05,24292.635,UMA JAN monkaW
149776,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:05,24292.67,JD
149777,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:05,24292.714,KEKW
149778,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:05,24292.722,GG EZ
149779,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:05,24292.897999999997,CAPSER
149780,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:05,24292.978,Jd
149781,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:05,24293.126,FREE HONG KONG BUT NOT IN THIS GAME
149782,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:05,24293.177000000003,JANK OMEGALUL S
149783,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:05,24293.272,XD
149784,Worlds 2019 Groups Day 4,League of Legends,113411,27532,2019-10-16 03:15:05,24293.282000000003,thinking anyone is better at pyke than mikyx KEKW
