,leage,game,view,length,real_time,duration,chat
166896,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:52,21349.077999999998,Hana looks like chinese duke nuken
166897,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:52,21349.106,EZ
166898,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:53,21349.357000000004,Pog
166899,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:53,21349.584,x: Free Hong Kong PepeLaugh The Tiananmen Square protests of 1989 PepeLaugh Human Rights PepeLaugh Democratization PepeLaugh Taiwan PepeLaugh Free Tibet PepeLaugh Dalai Lama PepeLaugh The Xinjiang Uyghur Autonomous Region PepeLaugh Winnie the Poo
166900,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:53,21349.611,XAYAYAH AYAYA
166901,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:54,21350.477000000003,TSM
166902,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:54,21350.615,Free Hong Kong ratirlMangoS The Tiananmen Square protests of 1989 ratirlMangoS Human Rights ratirlMangoS Democratization ratirlMangoS Taiwan ratirlMangoS Free Tibet ratirlMangoS Dalai Lama ratirlMangoS The Xinjiang Uyghur Autonomous Region ratirlMangoS Winnie the Pooh ratirlMangoS
166903,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:54,21350.634,Taiwan vs China monkaS
166904,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:54,21350.642999999996,EMBARRASING LUL
166905,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:54,21350.697,MingLee MingLee MingLee
166906,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:54,21350.795,FREE FOFOOO
166907,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:54,21350.824,Kappa
166908,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:54,21350.83,Support Taiwan Free Hong Kong!
166909,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:54,21351.027000000002,tyler1 fans???????
166910,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:54,21351.234,JTEAM OLD LUL
166911,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:55,21351.377999999997,Kappa Kappa Kappa Kappa Kappa SwiftRage Kappa Kappa Kappa Kappa Kappa
166912,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:55,21351.711,MORDE LUL
166913,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:55,21351.784,AngelThump
166914,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:55,21351.827999999998,FREE HONG KONG
166915,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:55,21352.122000000003,TTours
166916,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:56,21352.388,CONGRATULATIONS CHAT POGGERS YOU STOPPED CHINA POGGERS YOU SAVED HONG KONG POGGERS WOW
166917,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:56,21352.63,Moin Leute Trymax hier
166918,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:56,21352.937,ANAN
166919,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:56,21353.271,LOL
166920,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:57,21353.522,Mid Sion Pog
166921,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:57,21353.621,AngelThump
166922,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:57,21353.677000000003,anan
166923,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:57,21353.824,Free Hong Kong PepeLaugh The Tiananmen Square protests of 1989 PepeLaugh Human Rights PepeLaugh Democratization PepeLaugh Taiwan PepeLaugh Free Tibet PepeLaugh Dalai Lama PepeLaugh The Xinjiang Uyghur Autonomous Region PepeLaugh Winnie the Pooh
166924,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:57,21353.985,TTour
166925,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:57,21354.067000000003,SION MID PogChamp PogChamp PogChamp
166926,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:57,21354.145,monkaW
166927,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:57,21354.262000000002,4Head I PARROT 4Head POLITICAL 4Head OPINIONS 4Head I DON'T 4Head UNDERSTAND 4Head
166928,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:58,21354.433999999997,tri1 tri2 tri2 tri3 tri4
166929,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:58,21354.591,TTours TTours TTours TTours TTours
166930,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:58,21354.819,Winnie the Pooh = Idiot Xi
166931,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:58,21355.014,NaM Clap
166932,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:59,21355.314,FREE HONG KONG EarthDay FREE HONG KONG EarthDay FREE HONG KONG EarthDay FREE HONG KONG EarthDay
166933,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:59,21355.511000000002,:O
166934,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:59,21355.592999999997,TPA TPA TPA TPA TPA TPA
166935,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:38:59,21355.681,COACH KappaPride KappaPride
166936,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:39:00,21356.341,Fight for Freedom. Stand with Hong Kong!
166937,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:39:00,21356.406000000003,anan
166938,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:39:00,21356.467999999997,: CHINA SwiftRage IS SwiftRage GENOCIDING SwiftRage THE SwiftRage UIGHURS SwiftRage IN SwiftRage XINJIANG SwiftRage CHINA SwiftRage FREE SwiftRage HONG SwiftRage KONG SwiftRage REVOLUTION SwiftRage OF SwiftRage OUR SwiftRage TIMES SwiftRage
166939,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:39:00,21356.517000000003,xqcP RISE xqcP RISE xqcP RISE xqcP RISE xqcP RISE xqcP RISE xqcP RISE xqcP RISE xqcP RISE xqcP RISE xqcP RISE
166940,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:39:00,21356.662999999997,wh OMEGALUL
166941,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:39:00,21356.972999999998,MingLee
166942,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:39:01,21357.507999999998,so many tanks
166943,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:39:01,21357.607000000004,TTours
166944,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:39:01,21358.179,TriHard
166945,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:39:01,21358.222999999998,FOFO LUL FOFO LUL FOFO LUL FOFO LUL
166946,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:39:02,21358.426,Gnar nairoPepegaM
166947,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:39:02,21358.551,sorted_keyword = sorted( keyword )
166948,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:39:02,21358.952,NaM nymnFlag NaM nymnFlag NaM nymnFlag NaM nymnFlag NaM nymnFlag NaM nymnFlag NaM nymnFlag NaM nymnFlag
166949,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:39:02,21359.087000000003,ANAN
166950,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:39:02,21359.123,:) :)
166951,Groups Day 1 | 2019 World Championship,League of Legends,135975,29238,2019-10-13 01:39:02,21359.147,BRAZILIAAAAAAAAAN
