,leage,game,view,length,real_time,duration,chat
136011,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:24,23328.297000000002,LULW
136012,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:24,23328.297000000002,bye na HeyGuys bye na HeyGuys bye na HeyGuys bye na HeyGuys bye na HeyGuys bye na HeyGuys
136013,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23328.312,i do hate na but i have to cheer for that this time
136014,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23328.33,"NA players are fantastic, just need to work on comms, map awareness, jungle pathing, drafting, skirms, laning, team fights, hitting skillshots, champ mastery, objective control, positioning, warding, farming, and getting kills"
136015,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23328.37,EU >3 NA
136016,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23328.371,Way
136017,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23328.389,KKona BACK ER UP
136018,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23328.49,steak
136019,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23328.52,EU <3 NA
136020,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23328.522,Squid3 PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3 PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID
136021,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23328.522,so much on steack
136022,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23328.539,EU <3 NA
136023,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23328.639,EU > NA LULW
136024,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23328.687,PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID
136025,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23328.695,LUL
136026,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23329.015,PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID
136027,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23329.017999999996,lol
136028,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23329.087000000003,chinese girl <3
136029,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23329.16,lets go liquid
136030,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23329.175,EU <3 NA
136031,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23329.214,SECURITY OMEGALUL
136032,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:25,23329.297000000002,pickem over for almost everyone if TL wins
136033,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:26,23329.327999999998,LETS GOOOOOOOOOOOO
136034,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:26,23329.345,EU <3 NA
136035,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:26,23329.351000000002,China chill out before I tell Winnie the Pooh on you
136036,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:26,23329.366,nymnS
136037,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:26,23329.402000000002,EU <3 NA LUL LUL
136038,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:26,23329.458,PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID
136039,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:26,23329.467999999997,Kreygasm
136040,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:26,23329.499,Kreygasm LUL
136041,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:26,23330.012000000002,on stake LUL
136042,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:26,23330.041,PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID
136043,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:26,23330.07,on steak 🤔
136044,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:26,23330.072999999997,EU <3 NA
136045,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:26,23330.142999999996,FREE HONG KONG
136046,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:26,23330.197999999997,TL BlessRNG TL BlessRNG TL BlessRNG TL BlessRNG TL BlessRNG TL BlessRNG TL BlessRNG TL BlessRNG
136047,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:26,23330.2,GO IG <3 FROM NA <3 GO IG <3 FROM NA <3
136048,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23331.362,Security WeirdChamp
136049,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23331.467999999997,IM SCARED
136050,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23331.517000000003,monkaW
136051,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23331.541,Theshy monkaW
136052,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23331.605,PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3 MPASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3 M
136053,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23331.748,PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3
136054,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23331.752999999997,hahaah na
136055,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23331.759,monkaW
136056,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23331.761000000002,ratirlMangoS
136057,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23331.764,I LOST CHAT
136058,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23331.789,TL PLEASE LOSE
136059,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23331.822,SECURITY LULW
136060,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23331.826,WHY ARE YOU WATCHING WORLDS JUST WATCH LCK LULWWHY ARE YOU WATCHING WORLDS JUST WATCH LCK LULW
136061,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23331.841,IG GONNA TAKE IT IN THE REAR
136062,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23331.859,Eu>Na
136063,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23332.004,BYE NA
136064,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23332.037,SO MUCH ON STAKE
136065,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23332.046000000002,vladimir monkaS
136066,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23332.11,PorscheWIN PorscheWIN PorscheWIN PorscheWIN PorscheWIN PorscheWIN
136067,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23332.157000000003,BYE NA PepeLaugh
136068,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23332.167999999998,SECURITY LUL
136069,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23332.224,BYE NA HeyGuys
136070,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23332.232999999997,DUKE LULW
136071,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23332.247000000003,Kreygasm
136072,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:28,23332.285,Let’s go IG SwiftRage
136073,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:29,23332.374,PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3
136074,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:29,23332.385,EU <3 NA
136075,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:29,23332.4,PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM
136076,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:29,23332.478,OpieOP SECURITY OpieOP
136077,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:29,23332.478,DUKE LUL
136078,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:29,23333.007999999998,NA lulw
136079,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:29,23333.107999999997,PASTE Squid1 SQUID Squid2 HELP Squid3 LIQUID Squid4 PASTE Squid1 SQUID Squid2 HELP Squid3 LIQUID Squid4
136080,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:29,23333.134,Pog Pog Pog Pog Pog
136081,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:29,23333.168999999998,EU <3 NA
136082,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:31,23334.486,bye NA
136083,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:31,23334.613999999998,come on you got this TL
136084,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:31,23334.634,EU <3 NA
136085,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:31,23334.641,Squid3 PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3 PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID
136086,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:31,23334.664,BabyRage BabyRage BabyRage BabyRage BabyRage BabyRage
136087,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:31,23334.69,PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3
136088,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:31,23334.76,CHINA FANS DansGame DansGame DansGame
136089,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:31,23334.761000000002,EU <3 NA
136090,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:31,23334.792,GOOD LUCK TL <3 FROM EU <3 GOOD LUCK TL <3 FROM EU <3 GOOD LUCK TL <3 FROM EU <3 GOOD LUCK TL <3 FROM EU <3
136091,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:31,23334.792999999998,LETS GO LIQUIDDDDD
136092,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:31,23334.865,SECURITY WeirdChamp
136093,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:31,23334.867000000002,EU <3 NA
136094,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:31,23334.895,NA PepeLaugh 👉 ✈️
136095,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:31,23334.898999999998,there is so much pressure on this game
136096,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:31,23334.94,SECURITY MonkaS
136097,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23337.517999999996,IG BlessRNG IG BlessRNG IG BlessRNG IG BlessRNG IG BlessRNG IG BlessRNG IG BlessRNG IG BlessRNG
136098,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23337.543999999998,Squid1 COPY Squid2 THIS Squid2 SQUID Squid3 TO Squid2 HELP Squid2 TEAM Squid2 LIQUID Squid4
136099,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23337.545,EU <3 NA
136100,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23337.623,HUMAN RIGHTS LUL
136101,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23337.74,PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3
136102,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23337.755,PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID
136103,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23337.766,EU <3 NA
136104,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23337.778,PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3 PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3 !
136105,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23337.781000000003,LULW
136106,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23337.787999999997,GOOD LUCK TL <3 FROM EU <3 GOOD LUCK TL <3 FROM EU <3 GOOD LUCK TL <3 FROM EU <3 GOOD LUCK TL <3 FROM EU <3 GOOD LUCK TL <3 FROM EU <3
136107,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23337.791,Duke LUL
136108,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23337.834,PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3
136109,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23337.841,EU <3 NA
136110,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23337.862999999998,monkaW
136111,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23337.911,eu <3 na
136112,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23338.048,monkaW hold me chat
136113,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23338.071,EU > NA
136114,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23338.082000000002,Pog
136115,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23338.215,NA <3 EU
136116,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:34,23338.26,EU <3 NA
136117,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:35,23338.319,PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3 . PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3 .
136118,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:35,23338.347999999998,EU <3 NA
136119,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:35,23338.366,PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3 . PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3
136120,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:35,23338.445,golden Kappa check
136121,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:35,23338.494,NA GRIL SO T H I C C
136122,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:35,23338.507999999998,PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3 PASTE Squid3 THIS Squid3 SQUID Squid3 TO Squid3 HELP Squid3 TEAM Squid3 LIQUID Squid3
136123,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:35,23338.525,NA LULW
136124,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:35,23338.533,BYE NA LULW
136125,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:35,23338.634,LETS GO KUROKY PogChamp
136126,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:35,23338.696,XMITHIE LULW
136127,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:35,23339.019,LUL
136128,Worlds 2019 Groups Day 8,League of Legends,79610,27094,2019-10-21 01:49:35,23339.043999999998,TakeNRG TakeNRG TAKE IT ALL LIQUID TakeNRG TakeNRG TakeNRG
